Zipcode,CKD,htn,dm,ed,anemia,INF_HOSP,cvd_hosp,ZIP,STATE,STATECODE,CITY,COUNTY,COUNTYNM,year
60431,0,0,0,1,0,0,0,60431,17,IL,Joliet,197,Will,2011
60432,0,0,0,0,0,0,0,60432,17,IL,Joliet,197,Will,2011
60433,0,0,0,2,0,0,0,60433,17,IL,Joliet,197,Will,2011
60436,0,0,0,1,0,0,0,60436,17,IL,Joliet,197,Will,2011
60438,0,1,0,1,1,1,0,60438,17,IL,Lansing,31,Cook,2011
60443,0,1,1,1,0,1,0,60443,17,IL,Matteson,31,Cook,2011
60444,0,0,0,0,0,0,0,60444,17,IL,Mazon,63,Grundy,2011
60446,0,1,1,1,0,1,0,60446,17,IL,Romeoville,197,Will,2011
60453,0,0,0,1,1,0,0,60453,17,IL,Oak Lawn,31,Cook,2011
60458,0,0,0,1,0,0,0,60458,17,IL,Justice,31,Cook,2011
60464,0,0,0,1,0,0,0,60464,17,IL,Palos Park,31,Cook,2011
60465,0,0,1,1,0,1,0,60465,17,IL,Palos Hills,31,Cook,2011
60466,0,0,1,2,0,1,0,60466,17,IL,Park Forest,31,Cook,2011
60471,1,0,0,0,0,0,0,60471,17,IL,Richton Park,31,Cook,2011
60473,0,0,0,0,0,0,0,60473,17,IL,South Holland,31,Cook,2011
60477,0,1,0,0,0,0,0,60477,17,IL,Tinley Park,31,Cook,2011
60478,0,0,0,0,0,0,0,60478,17,IL,Country Club Hills,31,Cook,2011
60481,0,0,0,0,0,0,0,60481,17,IL,Wilmington,197,Will,2011
60502,0,0,0,0,0,0,0,60502,17,IL,Aurora,43,DuPage,2011
60504,0,0,0,3,1,3,0,60504,17,IL,Aurora,43,DuPage,2011
60505,1,2,2,3,1,2,0,60505,17,IL,Aurora,89,Kane,2011
60506,1,0,0,2,0,1,0,60506,17,IL,Aurora,89,Kane,2011
60513,0,0,0,0,0,0,0,60513,17,IL,Brookfield,31,Cook,2011
60515,0,0,0,0,0,0,0,60515,17,IL,Downers Grove,43,DuPage,2011
60517,0,0,0,0,0,1,0,60517,17,IL,Woodridge,43,DuPage,2011
60525,0,0,0,0,0,0,0,60525,17,IL,La Grange,31,Cook,2011
60527,0,0,1,2,0,0,0,60527,17,IL,Willowbrook,43,DuPage,2011
60538,0,0,0,0,0,2,0,60538,17,IL,Montgomery,93,Kendall,2011
60542,0,0,1,0,0,0,0,60542,17,IL,North Aurora,89,Kane,2011
60544,0,0,0,1,0,1,0,60544,17,IL,Plainfield,197,Will,2011
60560,0,1,0,1,0,1,0,60560,17,IL,Yorkville,93,Kendall,2011
60563,0,0,0,0,0,0,0,60563,17,IL,Naperville,43,DuPage,2011
60564,0,0,0,3,0,2,0,60564,17,IL,Naperville,197,Will,2011
60586,0,1,1,1,1,1,0,60586,17,IL,Plainfield,197,Will,2011
60601,0,0,0,0,0,0,0,60601,17,IL,Chicago,31,Cook,2011
60608,0,0,0,1,0,1,0,60608,17,IL,Chicago,31,Cook,2011
60609,0,2,1,5,2,4,0,60609,17,IL,Chicago,31,Cook,2011
60610,1,1,0,1,0,1,0,60610,17,IL,Chicago,31,Cook,2011
60611,0,0,0,1,0,0,0,60611,17,IL,Chicago,31,Cook,2011
60612,0,1,1,8,1,5,0,60612,17,IL,Chicago,31,Cook,2011
60613,0,0,0,1,0,1,0,60613,17,IL,Chicago,31,Cook,2011
60614,0,0,0,0,0,0,0,60614,17,IL,Chicago,31,Cook,2011
60615,0,0,0,0,0,0,0,60615,17,IL,Chicago,31,Cook,2011
60616,0,0,0,1,0,0,0,60616,17,IL,Chicago,31,Cook,2011
60617,0,0,0,1,0,0,0,60617,17,IL,Chicago,31,Cook,2011
60618,0,1,1,1,0,0,0,60618,17,IL,Chicago,31,Cook,2011
60619,0,0,0,3,0,3,0,60619,17,IL,Chicago,31,Cook,2011
60620,0,0,0,2,0,1,0,60620,17,IL,Chicago,31,Cook,2011
60621,0,0,0,1,0,0,0,60621,17,IL,Chicago,31,Cook,2011
60622,0,0,0,2,0,0,0,60622,17,IL,Chicago,31,Cook,2011
60623,0,1,0,2,0,2,0,60623,17,IL,Chicago,31,Cook,2011
60624,0,1,2,1,0,1,0,60624,17,IL,Chicago,31,Cook,2011
60626,0,0,0,1,1,2,0,60626,17,IL,Chicago,31,Cook,2011
60628,0,1,0,4,1,3,0,60628,17,IL,Chicago,31,Cook,2011
60629,0,0,1,0,0,1,0,60629,17,IL,Chicago,31,Cook,2011
60632,0,0,0,1,0,1,0,60632,17,IL,Chicago,31,Cook,2011
60633,0,0,0,0,0,0,0,60633,17,IL,Chicago,31,Cook,2011
60636,0,1,1,3,0,2,0,60636,17,IL,Chicago,31,Cook,2011
60637,1,1,1,1,0,1,0,60637,17,IL,Chicago,31,Cook,2011
60638,0,0,0,0,0,0,0,60638,17,IL,Chicago,31,Cook,2011
60639,0,0,1,1,0,1,0,60639,17,IL,Chicago,31,Cook,2011
60642,0,0,0,1,0,1,0,60642,17,IL,Chicago,31,Cook,2011
60643,1,1,2,1,0,2,0,60643,17,IL,Chicago,31,Cook,2011
60644,0,0,0,2,1,0,1,60644,17,IL,Chicago,31,Cook,2011
60645,0,0,0,1,0,0,0,60645,17,IL,Chicago,31,Cook,2011
60647,0,0,0,0,0,0,0,60647,17,IL,Chicago,31,Cook,2011
60649,0,0,0,0,0,1,0,60649,17,IL,Chicago,31,Cook,2011
60651,0,0,0,1,0,0,0,60651,17,IL,Chicago,31,Cook,2011
60652,0,2,0,4,1,6,1,60652,17,IL,Chicago,31,Cook,2011
60653,0,0,0,3,0,1,0,60653,17,IL,Chicago,31,Cook,2011
60657,0,1,0,3,0,0,0,60657,17,IL,Chicago,31,Cook,2011
60659,0,0,0,1,0,2,0,60659,17,IL,Chicago,31,Cook,2011
60660,0,1,0,1,0,1,0,60660,17,IL,Chicago,31,Cook,2011
60706,0,0,0,0,0,0,0,60706,17,IL,Harwood Heights,31,Cook,2011
60707,0,0,0,0,0,0,0,60707,17,IL,Elmwood Park,31,Cook,2011
60804,0,0,0,0,0,0,0,60804,17,IL,Cicero,31,Cook,2011
60827,0,0,0,0,0,1,0,60827,17,IL,Riverdale,31,Cook,2011
60901,0,0,0,4,0,2,0,60901,17,IL,Kankakee,91,Kankakee,2011
60950,0,0,0,0,0,0,0,60950,17,IL,Manteno,91,Kankakee,2011
60960,0,0,0,0,0,0,0,60960,17,IL,Rankin,183,Vermilion,2011
60970,0,0,0,1,0,0,0,60970,17,IL,Watseka,75,Iroquois,2011
61019,0,0,0,0,0,1,0,61019,17,IL,Davis,177,Stephenson,2011
61030,0,0,0,0,0,0,0,61030,17,IL,Forreston,141,Ogle,2011
61032,0,0,0,1,0,0,0,61032,17,IL,Freeport,177,Stephenson,2011
61036,0,0,0,0,0,1,0,61036,17,IL,Galena,85,Jo Daviess,2011
61041,0,0,0,1,0,1,0,61041,17,IL,Hanover,85,Jo Daviess,2011
61068,1,0,0,1,1,2,1,61068,17,IL,Rochelle,141,Ogle,2011
61071,0,0,0,1,0,0,0,61071,17,IL,Rock Falls,195,Whiteside,2011
61073,0,0,0,0,0,0,0,61073,17,IL,Roscoe,201,Winnebago,2011
61080,0,0,0,2,0,1,0,61080,17,IL,South Beloit,201,Winnebago,2011
61085,0,0,0,0,0,0,0,61085,17,IL,Stockton,85,Jo Daviess,2011
61087,0,0,0,1,0,0,0,61087,17,IL,Warren,85,Jo Daviess,2011
61101,0,1,1,2,0,2,0,61101,17,IL,Rockford,201,Winnebago,2011
61102,0,0,0,1,0,2,0,61102,17,IL,Rockford,201,Winnebago,2011
61103,0,0,0,1,0,4,0,61103,17,IL,Rockford,201,Winnebago,2011
61104,0,1,0,3,2,1,0,61104,17,IL,Rockford,201,Winnebago,2011
61108,0,0,0,1,1,1,0,61108,17,IL,Rockford,201,Winnebago,2011
61109,0,0,0,1,0,1,0,61109,17,IL,Rockford,201,Winnebago,2011
61111,0,0,0,1,0,1,0,61111,17,IL,Loves Park,201,Winnebago,2011
61201,0,0,0,0,0,0,0,61201,17,IL,Rock Island,161,Rock Island,2011
61264,0,0,0,3,0,1,0,61264,17,IL,Milan,161,Rock Island,2011
61301,0,0,0,0,0,0,0,61301,17,IL,La Salle,99,La Salle,2011
61341,0,0,0,0,0,0,0,61341,17,IL,Marseilles,99,La Salle,2011
61364,0,0,0,0,0,0,0,61364,17,IL,Streator,99,La Salle,2011
61379,0,0,0,0,0,0,0,61379,17,IL,Wyanet,11,Bureau,2011
61421,0,0,1,1,0,0,0,61421,17,IL,Bradford,175,Stark,2011
61455,0,0,0,1,2,1,0,61455,17,IL,Macomb,109,McDonough,2011
61520,0,0,0,2,0,2,0,61520,17,IL,Canton,57,Fulton,2011
61554,0,0,0,1,0,2,0,61554,17,IL,Pekin,179,Tazewell,2011
61603,0,0,0,1,0,1,0,61603,17,IL,Peoria,143,Peoria,2011
61604,0,0,0,0,0,0,0,61604,17,IL,Peoria,143,Peoria,2011
61605,0,0,0,2,1,0,0,61605,17,IL,Peoria,143,Peoria,2011
61606,0,1,0,1,0,0,0,61606,17,IL,Peoria,143,Peoria,2011
61615,1,2,0,0,0,0,0,61615,17,IL,Peoria,143,Peoria,2011
61616,0,0,0,0,0,0,0,61616,17,IL,Peoria Heights,143,Peoria,2011
61701,0,1,0,1,0,1,0,61701,17,IL,Bloomington,113,McLean,2011
61704,0,0,0,0,0,0,0,61704,17,IL,Bloomington,113,McLean,2011
61705,0,1,1,4,1,1,0,61705,17,IL,Bloomington,113,McLean,2011
61733,0,0,0,0,0,0,0,61733,17,IL,Deer Creek,179,Tazewell,2011
61802,0,0,0,0,0,1,0,61802,17,IL,Urbana,19,Champaign,2011
61803,0,0,1,0,0,0,0,61803,17,IL,Urbana,19,Champaign,2011
61820,0,0,0,2,0,1,0,61820,17,IL,Champaign,19,Champaign,2011
61832,1,3,0,4,1,3,0,61832,17,IL,Danville,183,Vermilion,2011
61866,0,0,0,1,0,1,0,61866,17,IL,Rantoul,19,Champaign,2011
61920,0,0,0,0,0,0,0,61920,17,IL,Charleston,29,Coles,2011
62040,0,0,1,3,0,1,0,62040,17,IL,Granite City,119,Madison,2011
62084,1,1,0,3,0,3,0,62084,17,IL,Roxana,119,Madison,2011
62203,0,0,0,0,0,0,0,62203,17,IL,East Saint Louis,163,Saint Clair,2011
62220,0,0,0,2,0,1,0,62220,17,IL,Belleville,163,Saint Clair,2011
62221,0,0,0,0,0,0,0,62221,17,IL,Belleville,163,Saint Clair,2011
62234,1,0,0,0,0,0,0,62234,17,IL,Collinsville,119,Madison,2011
62245,0,0,0,1,0,0,0,62245,17,IL,Germantown,27,Clinton,2011
62265,0,0,0,0,0,1,0,62265,17,IL,New Baden,27,Clinton,2011
62275,0,0,0,3,0,1,0,62275,17,IL,Pocahontas,5,Bond,2011
62301,0,0,0,1,1,1,0,62301,17,IL,Quincy,1,Adams,2011
62305,0,0,0,2,0,2,1,62305,17,IL,Quincy,1,Adams,2011
62448,0,0,0,0,0,1,0,62448,17,IL,Newton,79,Jasper,2011
62521,0,0,0,0,0,0,0,62521,17,IL,Decatur,115,Macon,2011
62522,0,1,1,1,0,1,0,62522,17,IL,Decatur,115,Macon,2011
62526,0,0,1,4,2,3,0,62526,17,IL,Decatur,115,Macon,2011
62565,1,1,1,1,0,0,0,62565,17,IL,Shelbyville,173,Shelby,2011
62650,0,0,0,0,0,1,0,62650,17,IL,Jacksonville,137,Morgan,2011
62666,0,0,0,1,0,0,0,62666,17,IL,Middletown,107,Logan,2011
62681,0,0,0,0,0,0,0,62681,17,IL,Rushville,169,Schuyler,2011
62703,0,0,0,4,0,1,0,62703,17,IL,Springfield,167,Sangamon,2011
62704,0,0,0,0,0,0,0,62704,17,IL,Springfield,167,Sangamon,2011
62812,0,0,0,4,0,5,0,62812,17,IL,Benton,55,Franklin,2011
62837,0,0,0,2,0,2,0,62837,17,IL,Fairfield,191,Wayne,2011
62839,1,1,1,1,0,1,0,62839,17,IL,Flora,25,Clay,2011
62842,0,0,0,0,0,1,0,62842,17,IL,Geff,191,Wayne,2011
62849,0,0,0,0,0,0,0,62849,17,IL,Iuka,121,Marion,2011
62864,0,0,0,2,0,1,0,62864,17,IL,Mount Vernon,81,Jefferson,2011
62881,0,0,0,4,0,4,0,62881,17,IL,Salem,121,Marion,2011
62896,0,1,0,1,0,0,0,62896,17,IL,West Frankfort,55,Franklin,2011
62901,0,0,0,0,0,1,0,62901,17,IL,Carbondale,77,Jackson,2011
62914,0,0,0,1,0,1,0,62914,17,IL,Cairo,3,Alexander,2011
62922,0,0,0,0,0,0,0,62922,17,IL,Creal Springs,199,Williamson,2011
62927,0,0,0,0,0,0,0,62927,17,IL,Dowell,77,Jackson,2011
62960,0,0,0,1,0,1,0,62960,17,IL,Metropolis,127,Massac,2011
62966,0,0,0,1,0,1,0,62966,17,IL,Murphysboro,77,Jackson,2011
63026,0,1,0,0,0,1,0,63026,29,MO,Fenton,189,Saint Louis,2011
63031,0,0,0,0,0,0,0,63031,29,MO,Florissant,189,Saint Louis,2011
63033,0,1,0,0,0,0,0,63033,29,MO,Florissant,189,Saint Louis,2011
63042,0,0,0,4,0,0,0,63042,29,MO,Hazelwood,189,Saint Louis,2011
63044,0,1,0,1,0,0,0,63044,29,MO,Bridgeton,189,Saint Louis,2011
63049,0,0,0,0,0,0,0,63049,29,MO,High Ridge,99,Jefferson,2011
63084,1,1,0,1,0,1,0,63084,29,MO,Union,71,Franklin,2011
63106,0,1,0,0,0,0,0,63106,29,MO,Saint Louis,510,Saint Louis City,2011
63107,0,0,1,2,0,0,0,63107,29,MO,Saint Louis,510,Saint Louis City,2011
63114,0,0,0,0,0,0,0,63114,29,MO,Saint Louis,189,Saint Louis,2011
63115,0,0,0,0,0,1,0,63115,29,MO,Saint Louis,510,Saint Louis City,2011
63119,0,0,0,0,0,0,0,63119,29,MO,Saint Louis,189,Saint Louis,2011
63125,0,0,0,2,0,2,0,63125,29,MO,Saint Louis,189,Saint Louis,2011
63129,0,0,0,2,0,2,0,63129,29,MO,Saint Louis,189,Saint Louis,2011
63133,0,0,0,1,0,0,0,63133,29,MO,Saint Louis,189,Saint Louis,2011
63135,0,0,0,1,0,1,0,63135,29,MO,Saint Louis,189,Saint Louis,2011
63139,0,1,0,1,0,1,0,63139,29,MO,Saint Louis,510,Saint Louis City,2011
63156,0,0,0,0,0,0,0,63156,29,MO,Saint Louis,510,Saint Louis City,2011
63301,0,0,0,0,0,2,0,63301,29,MO,Saint Charles,183,Saint Charles,2011
63350,0,0,0,0,1,1,0,63350,29,MO,High Hill,139,Montgomery,2011
63359,0,1,0,0,0,0,0,63359,29,MO,Middletown,139,Montgomery,2011
63376,0,2,0,4,0,3,0,63376,29,MO,Saint Peters,183,Saint Charles,2011
63383,0,0,0,1,0,1,0,63383,29,MO,Warrenton,219,Warren,2011
63401,0,0,0,1,0,0,0,63401,29,MO,Hannibal,127,Marion,2011
63621,0,0,0,0,0,0,0,63621,29,MO,Arcadia,93,Iron,2011
63633,0,0,0,0,0,0,0,63633,29,MO,Centerville,179,Reynolds,2011
63640,0,0,0,0,0,0,0,63640,29,MO,Farmington,187,Saint Francois,2011
63703,0,0,0,0,0,0,0,63703,29,MO,Cape Girardeau,31,Cape Girardeau,2011
63764,0,0,0,0,0,2,0,63764,29,MO,Marble Hill,17,Bollinger,2011
63775,0,0,0,0,0,1,0,63775,29,MO,Perryville,157,Perry,2011
63780,0,0,0,0,0,0,0,63780,29,MO,Scott City,201,Scott,2011
63801,0,0,1,6,0,2,0,63801,29,MO,Sikeston,201,Scott,2011
63825,0,0,0,4,0,2,1,63825,29,MO,Bloomfield,207,Stoddard,2011
63829,0,0,1,0,0,0,0,63829,29,MO,Cardwell,69,Dunklin,2011
63830,0,0,0,0,0,0,0,63830,29,MO,Caruthersville,155,Pemiscot,2011
63841,0,0,0,1,0,1,0,63841,29,MO,Dexter,207,Stoddard,2011
63846,0,0,0,0,0,0,0,63846,29,MO,Essex,207,Stoddard,2011
63847,0,0,1,1,0,1,0,63847,29,MO,Gibson,69,Dunklin,2011
63852,0,0,0,1,0,1,0,63852,29,MO,Holcomb,69,Dunklin,2011
63857,0,0,0,4,1,3,0,63857,29,MO,Kennett,69,Dunklin,2011
63869,0,1,0,1,0,1,0,63869,29,MO,New Madrid,143,New Madrid,2011
63901,0,0,0,1,0,0,0,63901,29,MO,Poplar Bluff,23,Butler,2011
63935,0,0,0,1,0,1,0,63935,29,MO,Doniphan,181,Ripley,2011
63943,0,0,0,1,0,1,0,63943,29,MO,Grandin,35,Carter,2011
64030,0,0,0,0,0,1,0,64030,29,MO,Grandview,95,Jackson,2011
64040,0,0,0,1,0,0,0,64040,29,MO,Holden,101,Johnson,2011
64050,0,0,0,0,0,0,0,64050,29,MO,Independence,95,Jackson,2011
64053,0,0,0,0,0,0,0,64053,29,MO,Independence,95,Jackson,2011
64056,0,0,0,1,0,0,0,64056,29,MO,Independence,95,Jackson,2011
64060,0,0,0,0,0,0,0,64060,29,MO,Kearney,47,Clay,2011
64063,0,1,0,0,0,0,0,64063,29,MO,Lees Summit,95,Jackson,2011
64083,0,0,0,0,0,0,0,64083,29,MO,Raymore,37,Cass,2011
64093,0,0,0,1,0,2,0,64093,29,MO,Warrensburg,101,Johnson,2011
64106,0,0,0,1,0,0,0,64106,29,MO,Kansas City,95,Jackson,2011
64109,0,0,0,0,0,0,0,64109,29,MO,Kansas City,95,Jackson,2011
64110,0,0,0,0,0,0,0,64110,29,MO,Kansas City,95,Jackson,2011
64117,0,0,0,0,0,0,0,64117,29,MO,Kansas City,47,Clay,2011
64118,0,0,0,0,0,0,0,64118,29,MO,Kansas City,47,Clay,2011
64124,0,0,0,0,0,0,0,64124,29,MO,Kansas City,95,Jackson,2011
64126,0,0,0,2,0,1,0,64126,29,MO,Kansas City,95,Jackson,2011
64128,0,0,0,2,0,0,0,64128,29,MO,Kansas City,95,Jackson,2011
64130,0,0,0,0,0,0,0,64130,29,MO,Kansas City,95,Jackson,2011
64134,0,0,0,0,0,0,0,64134,29,MO,Kansas City,95,Jackson,2011
64137,0,0,1,0,0,0,0,64137,29,MO,Kansas City,95,Jackson,2011
64151,0,0,0,2,0,2,0,64151,29,MO,Kansas City,165,Platte,2011
64153,0,1,0,0,0,0,0,64153,29,MO,Kansas City,165,Platte,2011
64485,0,0,0,1,0,2,0,64485,29,MO,Savannah,3,Andrew,2011
64506,0,0,0,0,0,0,0,64506,29,MO,Saint Joseph,21,Buchanan,2011
64730,0,0,0,0,0,0,1,64730,29,MO,Butler,13,Bates,2011
64761,0,1,0,1,1,0,0,64761,29,MO,Leeton,101,Johnson,2011
64801,0,0,0,1,0,0,0,64801,29,MO,Joplin,97,Jasper,2011
64804,0,0,0,3,0,0,0,64804,29,MO,Joplin,97,Jasper,2011
64834,0,0,0,0,0,0,0,64834,29,MO,Carl Junction,97,Jasper,2011
64836,0,1,0,0,0,1,0,64836,29,MO,Carthage,97,Jasper,2011
64870,0,0,0,0,0,0,0,64870,29,MO,Webb City,97,Jasper,2011
65026,0,0,0,3,0,3,0,65026,29,MO,Eldon,131,Miller,2011
65059,0,0,0,1,0,0,0,65059,29,MO,Mokane,27,Callaway,2011
65101,0,0,0,4,0,3,0,65101,29,MO,Jefferson City,51,Cole,2011
65202,0,1,0,0,0,0,0,65202,29,MO,Columbia,19,Boone,2011
65261,0,0,1,0,0,0,0,65261,29,MO,Keytesville,41,Chariton,2011
65301,0,0,0,2,1,0,0,65301,29,MO,Sedalia,159,Pettis,2011
65325,0,0,0,1,0,0,0,65325,29,MO,Cole Camp,15,Benton,2011
65459,0,0,1,2,0,0,0,65459,29,MO,Dixon,169,Pulaski,2011
65501,0,0,0,2,0,1,0,65501,29,MO,Jadwin,65,Dent,2011
65536,0,0,1,4,0,3,0,65536,29,MO,Lebanon,105,Laclede,2011
65559,0,0,0,1,0,0,0,65559,29,MO,Saint James,161,Phelps,2011
65560,0,0,0,4,0,2,0,65560,29,MO,Salem,65,Dent,2011
65583,0,0,0,0,0,0,0,65583,29,MO,Waynesville,169,Pulaski,2011
65616,0,0,1,4,0,3,0,65616,29,MO,Branson,213,Taney,2011
65637,0,1,1,2,0,1,0,65637,29,MO,Dora,153,Ozark,2011
65672,0,0,0,2,0,2,0,65672,29,MO,Hollister,213,Taney,2011
65681,0,0,0,0,0,2,0,65681,29,MO,Lampe,209,Stone,2011
65692,0,0,0,0,0,1,0,65692,29,MO,Koshkonong,149,Oregon,2011
65704,0,0,0,1,1,0,0,65704,29,MO,Mansfield,229,Wright,2011
65706,0,1,1,3,0,2,0,65706,29,MO,Marshfield,225,Webster,2011
65708,0,0,0,1,0,1,0,65708,29,MO,Monett,9,Barry,2011
65714,0,0,0,0,0,0,0,65714,29,MO,Nixa,43,Christian,2011
65721,0,0,0,2,0,2,0,65721,29,MO,Ozark,43,Christian,2011
65738,0,0,0,0,0,0,0,65738,29,MO,Republic,77,Greene,2011
65739,0,1,0,0,0,0,0,65739,29,MO,Ridgedale,213,Taney,2011
65773,0,0,1,0,0,0,0,65773,29,MO,Wasola,153,Ozark,2011
65801,1,1,1,1,1,1,0,65801,29,MO,Springfield,77,Greene,2011
65802,0,0,0,0,0,0,0,65802,29,MO,Springfield,77,Greene,2011
65803,0,1,1,5,0,2,0,65803,29,MO,Springfield,77,Greene,2011
65804,0,0,0,0,0,0,0,65804,29,MO,Springfield,77,Greene,2011
65810,0,0,0,0,0,0,0,65810,29,MO,Springfield,77,Greene,2011
66025,0,0,0,0,0,0,0,66025,20,KS,Eudora,45,Douglas,2011
66027,0,0,0,1,0,0,0,66027,20,KS,Fort Leavenworth,103,Leavenworth,2011
66048,0,0,0,2,0,2,0,66048,20,KS,Leavenworth,103,Leavenworth,2011
66049,0,1,0,0,0,0,0,66049,20,KS,Lawrence,45,Douglas,2011
66061,0,0,0,0,0,0,0,66061,20,KS,Olathe,91,Johnson,2011
66062,0,0,0,1,0,1,0,66062,20,KS,Olathe,91,Johnson,2011
66067,0,0,0,0,0,0,0,66067,20,KS,Ottawa,59,Franklin,2011
66071,0,0,0,1,0,2,0,66071,20,KS,Paola,121,Miami,2011
66076,0,0,0,1,0,0,0,66076,20,KS,Pomona,59,Franklin,2011
66101,0,0,0,0,0,0,0,66101,20,KS,Kansas City,209,Wyandotte,2011
66102,0,0,0,1,1,0,0,66102,20,KS,Kansas City,209,Wyandotte,2011
66104,0,0,0,2,0,1,0,66104,20,KS,Kansas City,209,Wyandotte,2011
66111,0,0,0,2,0,0,0,66111,20,KS,Kansas City,209,Wyandotte,2011
66203,0,1,0,1,0,0,0,66203,20,KS,Shawnee,91,Johnson,2011
66204,0,0,0,1,0,0,0,66204,20,KS,Overland Park,91,Johnson,2011
66214,0,0,0,2,1,2,0,66214,20,KS,Overland Park,91,Johnson,2011
66226,0,0,0,0,0,0,0,66226,20,KS,Shawnee,91,Johnson,2011
66441,0,0,0,6,0,4,0,66441,20,KS,Junction City,61,Geary,2011
66442,0,0,0,2,0,0,0,66442,20,KS,Fort Riley,61,Geary,2011
66514,0,0,0,0,0,0,0,66514,20,KS,Milford,61,Geary,2011
66605,0,0,0,0,0,0,0,66605,20,KS,Topeka,177,Shawnee,2011
66762,0,0,1,0,0,1,0,66762,20,KS,Pittsburg,37,Crawford,2011
67058,0,0,0,0,0,0,0,67058,20,KS,Harper,77,Harper,2011
67107,0,1,1,1,0,0,0,67107,20,KS,Moundridge,113,McPherson,2011
67152,0,0,0,1,0,1,0,67152,20,KS,Wellington,191,Sumner,2011
67156,0,0,0,0,0,0,0,67156,20,KS,Winfield,35,Cowley,2011
67204,0,0,1,0,0,1,0,67204,20,KS,Wichita,173,Sedgwick,2011
67208,0,0,1,2,0,1,0,67208,20,KS,Wichita,173,Sedgwick,2011
67210,0,0,0,0,0,0,0,67210,20,KS,Wichita,173,Sedgwick,2011
67211,0,0,0,1,0,3,0,67211,20,KS,Wichita,173,Sedgwick,2011
67214,0,1,0,0,0,0,0,67214,20,KS,Wichita,173,Sedgwick,2011
67226,0,0,0,0,0,0,0,67226,20,KS,Wichita,173,Sedgwick,2011
67301,0,0,0,2,0,1,0,67301,20,KS,Independence,125,Montgomery,2011
67353,0,0,0,0,0,0,0,67353,20,KS,Moline,49,Elk,2011
67357,0,0,0,0,0,0,0,67357,20,KS,Parsons,99,Labette,2011
67401,1,0,0,1,0,1,0,67401,20,KS,Salina,169,Saline,2011
67460,0,1,0,1,0,2,0,67460,20,KS,McPherson,113,McPherson,2011
67501,0,0,0,1,0,0,0,67501,20,KS,Hutchinson,155,Reno,2011
67870,0,0,0,1,0,2,0,67870,20,KS,Satanta,81,Haskell,2011
67901,0,0,0,0,0,1,0,67901,20,KS,Liberal,175,Seward,2011
68008,0,0,0,1,0,0,0,68008,31,NE,Blair,177,Washington,2011
68010,0,0,0,0,0,0,0,68010,31,NE,Boys Town,55,Douglas,2011
68022,1,0,1,0,1,0,0,68022,31,NE,Elkhorn,55,Douglas,2011
68104,0,0,0,2,0,0,0,68104,31,NE,Omaha,55,Douglas,2011
68105,0,0,0,0,0,1,0,68105,31,NE,Omaha,55,Douglas,2011
68107,0,0,0,1,0,0,0,68107,31,NE,Omaha,55,Douglas,2011
68111,0,0,0,3,0,2,0,68111,31,NE,Omaha,55,Douglas,2011
68123,0,0,0,1,0,1,1,68123,31,NE,Bellevue,153,Sarpy,2011
68134,0,1,0,1,0,0,0,68134,31,NE,Omaha,55,Douglas,2011
68137,0,0,0,0,0,0,0,68137,31,NE,Omaha,55,Douglas,2011
68305,0,0,0,0,0,0,0,68305,31,NE,Auburn,127,Nemaha,2011
68354,0,0,0,0,0,1,0,68354,31,NE,Fairmont,59,Fillmore,2011
68355,0,0,0,0,0,0,0,68355,31,NE,Falls City,147,Richardson,2011
68502,0,0,0,3,0,3,0,68502,31,NE,Lincoln,109,Lancaster,2011
68503,0,0,0,1,0,0,0,68503,31,NE,Lincoln,109,Lancaster,2011
68504,0,0,0,0,0,0,0,68504,31,NE,Lincoln,109,Lancaster,2011
68508,0,0,0,1,0,1,0,68508,31,NE,Lincoln,109,Lancaster,2011
68510,0,0,0,0,0,1,0,68510,31,NE,Lincoln,109,Lancaster,2011
68521,0,0,0,0,0,0,0,68521,31,NE,Lincoln,109,Lancaster,2011
68701,0,0,0,0,0,0,0,68701,31,NE,Norfolk,119,Madison,2011
68776,0,0,0,0,0,0,0,68776,31,NE,South Sioux City,43,Dakota,2011
68801,0,0,0,1,0,0,0,68801,31,NE,Grand Island,79,Hall,2011
68850,0,0,0,2,0,2,0,68850,31,NE,Lexington,47,Dawson,2011
68922,0,0,0,1,0,1,0,68922,31,NE,Arapahoe,65,Furnas,2011
69043,0,0,1,1,0,1,0,69043,31,NE,Stratton,87,Hitchcock,2011
69130,0,0,0,1,0,1,0,69130,31,NE,Cozad,47,Dawson,2011
69162,0,0,0,0,0,0,0,69162,31,NE,Sidney,33,Cheyenne,2011
69168,0,0,0,0,0,1,0,69168,31,NE,Venango,135,Perkins,2011
70031,0,0,0,0,0,0,0,70031,22,LA,Ama,89,Saint Charles,2011
70032,0,0,0,1,0,0,0,70032,22,LA,Arabi,87,Saint Bernard,2011
70043,0,0,0,0,0,1,0,70043,22,LA,Chalmette,87,Saint Bernard,2011
70053,0,0,0,1,0,2,0,70053,22,LA,Gretna,51,Jefferson,2011
70058,0,1,0,0,0,0,0,70058,22,LA,Harvey,51,Jefferson,2011
70062,0,1,1,1,0,1,0,70062,22,LA,Kenner,51,Jefferson,2011
70065,0,0,0,1,0,1,0,70065,22,LA,Kenner,51,Jefferson,2011
70072,1,1,1,1,1,1,0,70072,22,LA,Marrero,51,Jefferson,2011
70087,1,1,1,1,0,1,0,70087,22,LA,Saint Rose,89,Saint Charles,2011
